"Notes"	"Occurrence State"	"Occurrence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	56	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	55	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	80	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020"	"2020/01"	61	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020"	"2020/02"	65	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020"	"2020/03"	73	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020"	"2020/04"	90	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020"	"2020/05"	98	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020"	"2020/06"	67	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2020"	"2020/07"	81	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2020"	"2020/08"	95	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2020"	"2020/09"	81	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2020"	"2020/10"	65	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2020"	"2020/11"	74	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2020"	"2020/12"	74	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2021"	"2021/01"	98	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2021"	"2021/02"	74	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2021"	"2021/03"	103	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2021"	"2021/04"	105	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2021"	"2021/05"	114	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2021"	"2021/06"	115	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2021"	"2021/07"	110	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2021"	"2021/08"	134	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2021"	"2021/09"	119	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2021"	"2021/10"	88	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2021"	"2021/11"	94	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2021"	"2021/12"	94	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2022 (provisional)"	"2022/01"	112	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2022 (provisional)"	"2022/02"	102	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2022 (provisional)"	"2022/03"	76	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2022 (provisional)"	"2022/04"	86	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2022 (provisional)"	"2022/05"	110	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2022 (provisional)"	"2022/06"	77	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2022 (provisional)"	"2022/07"	100	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2022 (provisional)"	"2022/08"	92	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2022 (provisional)"	"2022/09"	90	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2022 (provisional)"	"2022/10"	99	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2022 (provisional)"	"2022/11"	106	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2022 (provisional)"	"2022/12"	114	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2023 (provisional)"	"2023/01"	105	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2023 (provisional)"	"2023/02"	103	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2023 (provisional)"	"2023/03"	85	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2018"	"2018/01"	54	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2018"	"2018/02"	73	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2018"	"2018/03"	90	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2018"	"2018/04"	72	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2018"	"2018/05"	79	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2018"	"2018/06"	95	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2018"	"2018/07"	87	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2018"	"2018/08"	64	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2018"	"2018/09"	83	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2018"	"2018/10"	74	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2018"	"2018/11"	82	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2018"	"2018/12"	72	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2019"	"2019/01"	70	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2019"	"2019/02"	74	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2019"	"2019/03"	83	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2019"	"2019/04"	74	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2019"	"2019/05"	104	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2019"	"2019/06"	108	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2019"	"2019/07"	108	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2019"	"2019/08"	122	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2019"	"2019/09"	83	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2019"	"2019/10"	78	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2019"	"2019/11"	89	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2019"	"2019/12"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2020"	"2020/01"	96	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2020"	"2020/02"	88	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2020"	"2020/03"	99	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2020"	"2020/04"	116	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2020"	"2020/05"	108	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2020"	"2020/06"	104	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2020"	"2020/07"	121	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2020"	"2020/08"	80	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2020"	"2020/09"	111	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2020"	"2020/10"	89	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2020"	"2020/11"	92	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2020"	"2020/12"	115	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2021"	"2021/01"	109	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2021"	"2021/02"	98	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2021"	"2021/03"	103	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2021"	"2021/04"	106	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2021"	"2021/05"	123	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2021"	"2021/06"	116	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2021"	"2021/07"	135	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2021"	"2021/08"	132	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2021"	"2021/09"	123	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2021"	"2021/10"	104	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2021"	"2021/11"	117	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2021"	"2021/12"	107	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2022 (provisional)"	"2022/01"	96	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2022 (provisional)"	"2022/02"	90	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2022 (provisional)"	"2022/03"	116	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2022 (provisional)"	"2022/04"	108	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2022 (provisional)"	"2022/05"	113	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2022 (provisional)"	"2022/06"	111	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2022 (provisional)"	"2022/07"	109	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2022 (provisional)"	"2022/08"	105	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2022 (provisional)"	"2022/09"	115	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2022 (provisional)"	"2022/10"	131	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2022 (provisional)"	"2022/11"	118	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2022 (provisional)"	"2022/12"	102	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2023 (provisional)"	"2023/01"	96	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2023 (provisional)"	"2023/02"	108	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2023 (provisional)"	"2023/03"	77	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2018"	"2018/01"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2018"	"2018/02"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2018"	"2018/03"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2018"	"2018/04"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2018"	"2018/05"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2018"	"2018/06"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2018"	"2018/07"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2018"	"2018/08"	40	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2018"	"2018/09"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2018"	"2018/10"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2018"	"2018/11"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2018"	"2018/12"	19	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2019"	"2019/01"	24	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2019"	"2019/02"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2019"	"2019/03"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2019"	"2019/04"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2019"	"2019/05"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2019"	"2019/06"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2019"	"2019/07"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2019"	"2019/08"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2019"	"2019/09"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2019"	"2019/10"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020"	"2020/01"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020"	"2020/02"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020"	"2020/03"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020"	"2020/04"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020"	"2020/05"	47	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020"	"2020/06"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020"	"2020/07"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020"	"2020/08"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020"	"2020/09"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020"	"2020/10"	24	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020"	"2020/11"	17	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020"	"2020/12"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2021"	"2021/01"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2021"	"2021/02"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2021"	"2021/03"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2021"	"2021/04"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2021"	"2021/05"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2021"	"2021/06"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2021"	"2021/07"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2021"	"2021/08"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2021"	"2021/09"	24	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2021"	"2021/10"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2021"	"2021/11"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2021"	"2021/12"	47	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2022 (provisional)"	"2022/01"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2022 (provisional)"	"2022/02"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2022 (provisional)"	"2022/03"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2022 (provisional)"	"2022/04"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2022 (provisional)"	"2022/05"	53	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2022 (provisional)"	"2022/06"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2022 (provisional)"	"2022/07"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2022 (provisional)"	"2022/08"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2022 (provisional)"	"2022/09"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2022 (provisional)"	"2022/10"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2022 (provisional)"	"2022/11"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2022 (provisional)"	"2022/12"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2023 (provisional)"	"2023/01"	47	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2023 (provisional)"	"2023/02"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2023 (provisional)"	"2023/03"	33	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2018"	"2018/01"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2018"	"2018/02"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2018"	"2018/03"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2018"	"2018/04"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2018"	"2018/05"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2018"	"2018/06"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2018"	"2018/07"	17	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2018"	"2018/08"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2018"	"2018/09"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2018"	"2018/10"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2018"	"2018/11"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2018"	"2018/12"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2019"	"2019/01"	17	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2019"	"2019/02"	21	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2019"	"2019/03"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2019"	"2019/04"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2019"	"2019/05"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2019"	"2019/06"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2019"	"2019/07"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2019"	"2019/08"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2019"	"2019/09"	29	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2019"	"2019/10"	27	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2019"	"2019/11"	24	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2019"	"2019/12"	31	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2020"	"2020/01"	36	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2020"	"2020/02"	25	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2020"	"2020/03"	21	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2020"	"2020/04"	43	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2020"	"2020/05"	38	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2020"	"2020/06"	31	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2020"	"2020/07"	25	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2020"	"2020/08"	45	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2020"	"2020/09"	33	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2020"	"2020/10"	26	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2020"	"2020/11"	31	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2020"	"2020/12"	24	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2021"	"2021/01"	36	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2021"	"2021/02"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2021"	"2021/03"	32	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2021"	"2021/04"	24	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2021"	"2021/05"	41	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2021"	"2021/06"	32	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2021"	"2021/07"	39	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2021"	"2021/08"	37	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2021"	"2021/09"	33	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2021"	"2021/10"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2021"	"2021/11"	31	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2021"	"2021/12"	34	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2022 (provisional)"	"2022/01"	32	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2022 (provisional)"	"2022/02"	33	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2022 (provisional)"	"2022/03"	25	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2022 (provisional)"	"2022/04"	31	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2022 (provisional)"	"2022/05"	35	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2022 (provisional)"	"2022/06"	39	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2022 (provisional)"	"2022/07"	30	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2022 (provisional)"	"2022/08"	37	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2022 (provisional)"	"2022/09"	32	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2022 (provisional)"	"2022/10"	39	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2022 (provisional)"	"2022/11"	31	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2022 (provisional)"	"2022/12"	36	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2023 (provisional)"	"2023/01"	32	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2023 (provisional)"	"2023/02"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2023 (provisional)"	"2023/03"	30	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2018"	"2018/01"	296	Not Applicable	Not Applicable
	"Florida"	"12"	"Feb., 2018"	"2018/02"	237	Not Applicable	Not Applicable
	"Florida"	"12"	"Mar., 2018"	"2018/03"	211	Not Applicable	Not Applicable
	"Florida"	"12"	"Apr., 2018"	"2018/04"	262	Not Applicable	Not Applicable
	"Florida"	"12"	"May, 2018"	"2018/05"	302	Not Applicable	Not Applicable
	"Florida"	"12"	"Jun., 2018"	"2018/06"	229	Not Applicable	Not Applicable
	"Florida"	"12"	"Jul., 2018"	"2018/07"	254	Not Applicable	Not Applicable
	"Florida"	"12"	"Aug., 2018"	"2018/08"	237	Not Applicable	Not Applicable
	"Florida"	"12"	"Sep., 2018"	"2018/09"	238	Not Applicable	Not Applicable
	"Florida"	"12"	"Oct., 2018"	"2018/10"	250	Not Applicable	Not Applicable
	"Florida"	"12"	"Nov., 2018"	"2018/11"	292	Not Applicable	Not Applicable
	"Florida"	"12"	"Dec., 2018"	"2018/12"	285	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2019"	"2019/01"	297	Not Applicable	Not Applicable
	"Florida"	"12"	"Feb., 2019"	"2019/02"	271	Not Applicable	Not Applicable
	"Florida"	"12"	"Mar., 2019"	"2019/03"	276	Not Applicable	Not Applicable
	"Florida"	"12"	"Apr., 2019"	"2019/04"	290	Not Applicable	Not Applicable
	"Florida"	"12"	"May, 2019"	"2019/05"	240	Not Applicable	Not Applicable
	"Florida"	"12"	"Jun., 2019"	"2019/06"	312	Not Applicable	Not Applicable
	"Florida"	"12"	"Jul., 2019"	"2019/07"	311	Not Applicable	Not Applicable
	"Florida"	"12"	"Aug., 2019"	"2019/08"	307	Not Applicable	Not Applicable
	"Florida"	"12"	"Sep., 2019"	"2019/09"	366	Not Applicable	Not Applicable
	"Florida"	"12"	"Oct., 2019"	"2019/10"	390	Not Applicable	Not Applicable
	"Florida"	"12"	"Nov., 2019"	"2019/11"	348	Not Applicable	Not Applicable
	"Florida"	"12"	"Dec., 2019"	"2019/12"	337	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2020"	"2020/01"	364	Not Applicable	Not Applicable
	"Florida"	"12"	"Feb., 2020"	"2020/02"	354	Not Applicable	Not Applicable
	"Florida"	"12"	"Mar., 2020"	"2020/03"	457	Not Applicable	Not Applicable
	"Florida"	"12"	"Apr., 2020"	"2020/04"	493	Not Applicable	Not Applicable
	"Florida"	"12"	"May, 2020"	"2020/05"	582	Not Applicable	Not Applicable
	"Florida"	"12"	"Jun., 2020"	"2020/06"	508	Not Applicable	Not Applicable
	"Florida"	"12"	"Jul., 2020"	"2020/07"	496	Not Applicable	Not Applicable
	"Florida"	"12"	"Aug., 2020"	"2020/08"	470	Not Applicable	Not Applicable
	"Florida"	"12"	"Sep., 2020"	"2020/09"	502	Not Applicable	Not Applicable
	"Florida"	"12"	"Oct., 2020"	"2020/10"	419	Not Applicable	Not Applicable
	"Florida"	"12"	"Nov., 2020"	"2020/11"	454	Not Applicable	Not Applicable
	"Florida"	"12"	"Dec., 2020"	"2020/12"	376	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2021"	"2021/01"	491	Not Applicable	Not Applicable
	"Florida"	"12"	"Feb., 2021"	"2021/02"	431	Not Applicable	Not Applicable
	"Florida"	"12"	"Mar., 2021"	"2021/03"	505	Not Applicable	Not Applicable
	"Florida"	"12"	"Apr., 2021"	"2021/04"	588	Not Applicable	Not Applicable
	"Florida"	"12"	"May, 2021"	"2021/05"	506	Not Applicable	Not Applicable
	"Florida"	"12"	"Jun., 2021"	"2021/06"	569	Not Applicable	Not Applicable
	"Florida"	"12"	"Jul., 2021"	"2021/07"	494	Not Applicable	Not Applicable
