D_R,statefp,countyfp,tractce,blkgrpce,geoid,namelsad,mtfcc,funcstat,aland,awater,intptlat,intptlon,SqMile_BG,GeoIdN,logrecno,geoid_1,b02001_001,b02001_002,b02001_003,b02001_005,b02001_006,b02006_002,b03001_001,b03001_002,b03002_003,b03002_004,b03002_012,b03002_014,b03002_013,b01001_002,Male_un17,b01001_026,Fem_un17,Under17,PropMove,b99072_001,b99072_007,PerPoverty,b17017_002,b17017_001,PerFemHead,b11003_016,b11003_001,PerUnemplo,b23025_005,b23025_003,PerAssist,b22010_002,b22010_001,b16002_001,b16002_004,b16002_010,SpanSpeakP,AsianSpeak,WhitePerc,BlackPerc,HispPerc,AsianPerc
 ,48,113,005300,3,481130053003,Block Group 3,G5030,S,305794,0,+32.7319088,-096.8661821,.118040354857,481130053003,12871,481130053003,1537,1047,0,0,0, , , ,75,0,1462,0,972,758,411,779,330,741,0,1505,1505,.347692307692,113,325,.159722222222,46,288,0,0,482,.338461538462,110,325,325,168,0,1,0,.0487963565387,0,.632400780742,0
 ,48,113,005300,4,481130053004,Block Group 4,G5030,S,397039,0,+32.7320892,-096.8602137,.153263841388,481130053004,12872,481130053004,1216,886,0,0,0, , , ,38,0,1178,0,848,545,170,671,255,425,.115990057995,1207,1067,.205970149254,69,335,.0936329588015,25,267,.280632411067,142,506,.232835820896,78,335,335,104,0,0,0,.03125,0,.697368421053,0
 ,48,113,007910,1,481130079101,Block Group 1,G5030,S,409802,12465,+32.8573642,-096.7615318,.162998553419,481130079101,13039,481130079101,2014,1318,72,322,0, , , ,1077,72,405,0,241,1075,36,939,94,130,.401,2000,1198,.154320987654,200,1296,.164319248826,70,426,.0670356703567,109,1626,.0146604938272,19,1296,1296,20,65,0,0,.534756703078,.0357497517378,.119662363456,0
 ,48,113,007909,2,481130079092,Block Group 2,G5030,S,385888,0,+32.8538325,-096.7678042,.148955437437,481130079092,13038,481130079092,1225,793,164,87,0, , , ,738,157,62,7,55,751,85,474,40,125,.372093023256,1204,756,.0926395939086,73,788,.268421052632,51,190,.135593220339,128,944,.0723350253807,57,788,788,4,6,0,0,.602448979592,.13387755102,.0448979591837,0
 ,48,113,007910,2,481130079102,Block Group 2,G5030,S,87224,0,+32.8549721,-096.7633134,.0336691300754,481130079102,13040,481130079102,1152,788,129,209,0, , , ,743,129,60,0,45,674,18,478,69,87,.444444444444,1152,640,.172761664565,137,793,0,0,149,.0282608695652,26,920,.0189155107188,15,793,793,0,45,0,0,.644965277778,.111979166667,.0390625,0
 ,48,113,009603,1,481130096031,Block Group 1,G5030,S,570800,0,+32.9127869,-096.8341106,.220332135256,481130096031,13145,481130096031,908,682,115,10,0, , , ,617,115,130,0,65,515,118,393,57,175,.0495594713656,908,863,.0249307479224,9,361,0,0,251,.124763705104,66,529,0,0,361,361,0,0,0,0,.679515418502,.126651982379,.0715859030837,0
 ,48,113,009604,1,481130096041,Block Group 1,G5030,S,679459,0,+32.9217201,-096.8074654,.262275682997,481130096041,13148,481130096041,937,731,133,73,0, , , ,558,133,173,0,173,455,50,482,101,151,.0533617929562,937,887,.0696055684455,30,431,0,0,295,.0229132569558,14,611,0,0,431,431,43,0,0,0,.595517609392,.141942369264,.184631803629,0
 ,48,113,009604,2,481130096042,Block Group 2,G5030,S,309570,0,+32.9201112,-096.8145506,.119495614935,481130096042,13149,481130096042,1408,1155,108,0,0, , , ,745,108,555,0,410,547,109,861,261,370,.120738636364,1408,1238,.155905511811,99,635,.119047619048,30,252,0,0,428,.0850393700787,54,635,635,32,0,0,0,.529119318182,.0767045454545,.291193181818,0
 ,48,113,009607,2,481130096072,Block Group 2,G5030,S,648600,0,+32.9059466,-096.8679682,.250363805068,481130096072,13155,481130096072,1165,981,143,0,0, , , ,566,143,449,0,415,539,126,626,135,261,.116738197425,1165,1029,.0848214285714,38,448,.12676056338,27,213,.100977198697,62,614,.0491071428571,22,448,448,20,0,0,0,.485836909871,.122746781116,.356223175966,0
 ,48,113,009607,3,481130096073,Block Group 3,G5030,S,653802,0,+32.8988564,-096.8671838,.252371154085,481130096073,13156,481130096073,1602,784,91,108,5, , , ,719,91,667,0,65,923,189,679,165,354,.104755784062,1556,1393,.0262582056893,12,457,0,0,323,.0108342361863,10,923,0,0,457,457,25,30,0,0,.448813982522,.0568039950062,.0405742821473,0
 ,48,113,012601,2,481130126012,Block Group 2,G5030,S,626214,0,+32.8484141,-096.6620956,.241724002699,481130126012,13337,481130126012,1574,389,105,191,0, , , ,246,105,969,0,143,853,267,721,215,482,.127380170716,1523,1329,.133333333333,48,360,0,0,268,.0898876404494,72,801,.186111111111,67,360,360,42,22,0,0,.156289707751,.066709021601,.0908513341804,0
 ,48,113,016510,1,481130165101,Block Group 1,G5030,S,3848681,4350,+32.6568255,-096.9517420,1.48735608221,481130165101,13793,481130165101,3056,1032,1807,35,0, , , ,567,1791,646,16,465,1312,311,1744,231,542,.0805750585089,2991,2750,.0990990990991,121,1221,.227058823529,193,850,.017119244392,29,1694,.015561015561,19,1221,1221,58,0,0,0,.185536649215,.591295811518,.152159685864,0
 ,48,113,016511,2,481130165112,Block Group 2,G5030,S,909206,2344,+32.6244548,-096.9492630,.351880242699,481130165112,13798,481130165112,2338,756,1118,0,0, , , ,448,1118,661,0,308,1076,404,1262,467,871,.0855431993157,2338,2138,.142506142506,116,814,.185929648241,111,597,.0478615071283,47,982,.255528255528,208,814,814,45,0,0,0,.191616766467,.478186484175,.131736526946,0
 ,48,113,016513,1,481130165131,Block Group 1,G5030,S,1383778,0,+32.6447501,-096.9301813,.534169741989,481130165131,13799,481130165131,809,578,154,77,0, , , ,509,154,69,0,69,416,56,393,48,104,.0420271940667,809,775,0,0,309,0,0,238,.0977777777778,44,450,.0258899676375,8,309,309,0,10,0,0,.629171817058,.190358467244,.0852904820766,0
 ,48,113,000601,2,481130006012,Block Group 2,G5030,S,155332,0,+32.8260827,-096.8198535,.0599597976784,481130006012,12711,481130006012,628,384,93,0,0, , , ,361,93,134,0,23,268,0,360,0,0,.503184713376,628,312,.311111111111,112,360,0,0,36,.0290697674419,15,516,.225,81,360,360,0,0,0,0,.574840764331,.148089171975,.0366242038217,0
 ,48,113,000800,4,481130008004,Block Group 4,G5030,S,360165,0,+32.8038967,-096.7850783,.139026983607,481130008004,12732,481130008004,1815,907,336,79,0, , , ,544,336,825,0,363,961,143,854,119,262,.484287317621,1782,919,.129653401797,101,779,.291176470588,99,340,.149548069022,182,1217,.0539152759949,42,779,779,61,0,0,0,.299724517906,.185123966942,.2,0
 ,48,113,001400,3,481130014003,Block Group 3,G5030,S,371438,0,+32.8098397,-096.7608231,.143379109827,481130014003,12763,481130014003,868,839,13,6,0, , , ,591,13,258,0,248,439,44,429,80,124,.307603686636,868,601,.134969325153,66,489,.0769230769231,16,208,.027397260274,14,511,.0613496932515,30,489,489,58,0,0,0,.680875576037,.0149769585253,.285714285714,0
 ,48,113,001400,2,481130014002,Block Group 2,G5030,S,184057,0,+32.8028821,-096.7691037,.071048627777,481130014002,12762,481130014002,1240,1062,157,0,0, , , ,409,157,674,0,653,708,160,532,61,221,.249193548387,1240,931,.331065759637,146,441,.211895910781,57,269,.234332425068,172,734,.27664399093,122,441,441,62,0,0,0,.329838709677,.126612903226,.526612903226,0
 ,48,113,001503,3,481130015033,Block Group 3,G5030,S,234711,0,+32.7996075,-096.7801422,.090601039682,481130015033,12771,481130015033,708,535,136,12,0, , , ,275,136,285,0,260,445,71,263,40,111,.600282485876,708,283,.276595744681,104,376,.151724137931,22,145,.0870646766169,35,402,.268617021277,101,376,376,42,8,0,0,.388418079096,.19209039548,.367231638418,0
 ,48,113,001504,3,481130015043,Block Group 3,G5030,S,221769,0,+32.7997220,-096.7729175,.0856051776326,481130015043,12774,481130015043,967,560,162,101,0, , , ,495,162,194,0,65,479,105,488,107,212,.380558428128,967,599,.151589242054,62,409,.0857142857143,12,140,.0762987012987,47,616,.176039119804,72,409,409,43,0,0,0,.511892450879,.167528438469,.0672182006205,0
 ,48,113,005500,1,481130055001,Block Group 1,G5030,S,675364,0,+32.7326779,-096.7891399,.260701520226,481130055001,12878,481130055001,362,71,291,0,0, , , ,71,291,0,0,0,154,42,208,45,87,.138121546961,362,312,.329545454545,58,176,.291666666667,28,96,.191358024691,31,162,.130681818182,23,176,176,0,0,0,0,.196132596685,.803867403315,0,0
 ,48,113,005500,2,481130055002,Block Group 2,G5030,S,668842,0,+32.7257347,-096.7971250,.258183251484,481130055002,12879,481130055002,1014,326,665,0,0, , , ,1,646,367,19,325,482,170,532,159,329,.057985757884,983,926,.322695035461,91,282,.183673469388,45,245,.323624595469,100,309,.241134751773,68,282,282,6,0,0,0,.000986193293886,.655818540434,.320512820513,0
 ,48,113,005500,3,481130055003,Block Group 3,G5030,S,735919,0,+32.7244294,-096.8059947,.284077202441,481130055003,12880,481130055003,858,271,491,0,0, , , ,0,483,375,8,271,312,87,546,222,309,.0419664268585,834,799,.142322097378,38,267,.141361256545,27,191,.0569105691057,14,246,.325842696629,87,267,267,66,0,0,0,0,.572261072261,.315850815851,0
 ,48,113,005500,4,481130055004,Block Group 4,G5030,S,630578,0,+32.7174446,-096.8057074,.243414141966,481130055004,12881,481130055004,1472,637,683,5,0, , , ,18,642,807,41,619,926,397,546,155,552,.151114206128,1436,1219,.408888888889,184,450,.213483146067,76,356,.0961968680089,43,447,.34,153,450,450,122,0,0,0,.0122282608696,.463994565217,.420516304348,0
 ,48,113,005600,1,481130056001,Block Group 1,G5030,S,459485,0,+32.7184515,-096.8216230,.177368874494,481130056001,12882,481130056001,1573,1171,158,0,0, , , ,0,158,1415,0,1171,790,316,783,355,671,.259383378016,1492,1105,.409090909091,135,330,.169435215947,51,301,.062124248497,31,499,.40303030303,133,330,330,154,0,0,0,0,.100445009536,.744437380801,0
 ,48,113,005700,3,481130057003,Block Group 3,G5030,S,377835,0,+32.7034229,-096.7963786,.145851554645,481130057003,12888,481130057003,904,120,627,0,0, , , ,5,627,272,0,115,496,93,408,140,233,.0121681415929,904,893,.44262295082,108,244,.113095238095,19,168,.272959183673,107,392,.290983606557,71,244,244,39,0,0,0,.00553097345133,.693584070796,.127212389381,0
 ,48,113,005700,4,481130057004,Block Group 4,G5030,S,787182,0,+32.6990348,-096.8008722,.303865772154,481130057004,12889,481130057004,960,373,559,0,0, , , ,65,559,336,0,308,565,51,395,68,119,.133333333333,960,832,.48,192,400,0,0,209,.0577427821522,22,381,.23,92,400,400,85,0,0,0,.0677083333333,.582291666667,.320833333333,0
 ,48,113,009608,1,481130096081,Block Group 1,G5030,S,557250,0,+32.9129639,-096.8423336,.215102089356,481130096081,13157,481130096081,702,673,20,0,0, , , ,540,20,142,0,133,311,45,391,107,152,.0130434782609,690,681,.0335820895522,9,268,.0837209302326,18,215,.0461095100865,16,347,0,0,268,268,0,0,0,0,.769230769231,.02849002849,.189458689459,0
 ,48,113,009609,1,481130096091,Block Group 1,G5030,S,603986,0,+32.9061967,-096.8424543,.233142739453,481130096091,13160,481130096091,665,661,0,0,0, , , ,635,0,26,0,26,341,111,324,83,194,.115444617785,641,567,0,0,249,.0427807486631,8,187,0,0,368,0,0,249,249,0,0,0,0,.954887218045,0,.0390977443609,0
 ,48,113,009609,2,481130096092,Block Group 2,G5030,S,767754,0,+32.9057618,-096.8510798,.296358244078,481130096092,13161,481130096092,640,597,33,0,0, , , ,570,33,27,0,27,315,34,325,39,73,.0504731861199,634,602,0,0,276,.0363636363636,8,220,.0117647058824,4,340,0,0,276,276,0,0,0,0,.890625,.0515625,.0421875,0
 ,48,113,009610,2,481130096102,Block Group 2,G5030,S,705693,0,+32.8998001,-096.8853942,.272401606249,481130096102,13165,481130096102,1423,1104,71,0,0, , , ,398,71,954,0,706,853,268,570,226,494,.0950653120464,1378,1247,.492711370262,169,343,.324528301887,86,265,.0858974358974,67,780,.198250728863,68,343,343,145,0,0,0,.279690794097,.0498945888967,.496134926212,0
 ,48,113,009611,1,481130096111,Block Group 1,G5030,S,518640,0,+32.9067887,-096.8765825,.200198068327,481130096111,13167,481130096111,1164,781,194,69,0, , , ,665,194,236,0,116,676,140,488,134,274,.260309278351,1164,861,.0601092896175,33,549,.128888888889,29,225,.0648648648649,48,740,.0874316939891,48,549,549,25,0,0,0,.571305841924,.166666666667,.0996563573883,0
 ,48,113,009611,2,481130096112,Block Group 2,G5030,S,410921,0,+32.9017218,-096.8767978,.158616655614,481130096112,13168,481130096112,1193,964,0,0,0, , , ,272,0,921,0,692,593,164,600,96,260,.00850340136054,1176,1166,.0246575342466,9,365,.038961038961,9,231,.157381615599,113,718,.117808219178,43,365,365,27,0,0,0,.227996647108,0,.580050293378,0
 ,48,113,009611,3,481130096113,Block Group 3,G5030,S,461211,0,+32.8973360,-096.8762066,.178030021536,481130096113,13169,481130096113,1054,646,0,68,0, , , ,309,0,677,0,337,448,121,606,193,314,.0565134099617,1044,985,.120401337793,36,299,.0487804878049,10,205,.063670411985,34,534,.0367892976589,11,299,299,43,10,0,0,.293168880455,0,.319734345351,0
 ,48,113,009701,1,481130097011,Block Group 1,G5030,S,822524,0,+32.8914719,-096.8756960,.317499139341,481130097011,13170,481130097011,2241,1419,145,80,0, , , ,585,145,1409,0,834,1166,350,1075,276,626,.0687193217314,2241,2087,.137152777778,79,576,.15,60,400,.0548872180451,73,1330,.138888888889,80,576,576,39,0,0,0,.261044176707,.0647032574743,.372155287818,0
 ,48,113,009701,2,481130097012,Block Group 2,G5030,S,899076,0,+32.8882674,-096.8827484,.347048917389,481130097012,13171,481130097012,1791,1330,0,0,0, , , ,340,0,1451,0,990,919,140,872,332,472,.140320733104,1746,1501,.356454720617,185,519,0,0,372,.133333333333,130,975,.14450867052,75,519,519,295,0,1,0,.189838079285,0,.552763819095,0
 ,48,113,009701,3,481130097013,Block Group 3,G5030,S,824229,0,+32.8840697,-096.8725139,.318158169775,481130097013,13172,481130097013,1306,1091,86,81,0, , , ,858,52,296,34,233,668,115,638,97,212,.104134762634,1306,1170,.0378619153675,17,449,.025,9,360,.0488466757123,36,737,.0200445434298,9,449,449,0,0,0,0,.656967840735,.0658499234303,.178407350689,0
 ,48,113,011602,4,481130116024,Block Group 4,G5030,S,1097224,0,+32.7087293,-096.6773200,.423548349162,481130116024,13273,481130116024,1429,1330,44,0,0, , , ,73,44,1312,0,1257,748,228,681,236,464,.121063680896,1429,1256,.0702247191011,25,356,.047619047619,11,231,.00893997445722,7,783,0,0,356,356,58,0,0,0,.0510846745976,.0307907627712,.879636109167,0
 ,48,113,011602,2,481130116022,Block Group 2,G5030,S,3848708,3413,+32.6926938,-096.6700522,1.48699159966,481130116022,13271,481130116022,1654,1255,50,0,0, , , ,393,50,1211,0,862,844,295,810,377,672,.0564166150031,1613,1522,.278215223097,106,381,.0181268882175,6,331,.0816326530612,48,588,.304461942257,116,381,381,144,0,0,0,.237605804111,.0302297460701,.521160822249,0
 ,48,113,011602,3,481130116023,Block Group 3,G5030,S,3700782,14662,+32.6881652,-096.6489905,1.43423434675,481130116023,13272,481130116023,2260,1181,622,0,0, , , ,204,622,1434,0,977,1194,362,1066,446,808,.0251121076233,2230,2174,.211908931699,121,571,.0873786407767,45,515,.0351219512195,36,1025,.108581436077,62,571,571,53,0,0,0,.0902654867257,.275221238938,.432300884956,0
 ,48,113,012604,1,481130126041,Block Group 1,G5030,S,421083,0,+32.8499738,-096.6430730,.162542053085,481130126041,13341,481130126041,2925,950,1035,79,0, , , ,517,1035,1106,0,433,1591,283,1334,336,619,.50069735007,2868,1432,.289303661163,403,1393,.17667238422,103,583,.153579676674,266,1732,.230437903805,321,1393,1393,229,18,0,0,.176752136752,.353846153846,.148034188034,0
 ,48,113,012603,1,481130126031,Block Group 1,G5030,S,445806,0,+32.8427707,-096.6599529,.172084271197,481130126031,13339,481130126031,937,521,108,30,2, , , ,269,108,528,0,252,469,162,468,174,336,.0888157894737,912,831,.248344370861,75,302,.188118811881,38,202,.102040816327,40,392,.162251655629,49,302,302,5,0,0,0,.287086446105,.115261472785,.268943436499,0
 ,48,113,012603,2,481130126032,Block Group 2,G5030,S,476198,0,+32.8390968,-096.6555458,.183816612291,481130126032,13340,481130126032,1242,724,0,45,0, , , ,474,0,723,0,250,730,358,512,131,489,.0497890295359,1185,1126,.149333333333,56,375,0,0,273,.0345528455285,17,492,.112,42,375,375,43,0,0,0,.381642512077,0,.201288244767,0
 ,48,113,012701,1,481130127011,Block Group 1,G5030,S,1189376,0,+32.8584582,-096.6705974,.45910834049,481130127011,13343,481130127011,1804,566,149,64,0, , , ,288,149,1232,0,278,973,263,831,252,515,.19512195122,1804,1452,.299603174603,151,504,.142857142857,51,357,.0579196217494,49,846,.319444444444,161,504,504,46,19,0,0,.159645232816,.0825942350333,.154101995565,0
 ,48,113,012701,2,481130127012,Block Group 2,G5030,S,341704,0,+32.8467179,-096.6805784,.131900494273,481130127012,13344,481130127012,807,560,0,0,0, , , ,189,0,598,0,371,458,184,349,89,273,.236907730673,802,612,.283950617284,69,243,.321678321678,46,143,.0234899328859,7,298,.477366255144,116,243,243,0,0,0,0,.234200743494,0,.459727385378,0
 ,48,113,012702,1,481130127021,Block Group 1,G5030,S,342450,0,+32.8407705,-096.6819509,.132189252312,481130127021,13347,481130127021,676,397,119,0,0, , , ,169,119,388,0,228,325,166,351,71,237,.303571428571,672,468,.420863309353,117,278,.416666666667,75,180,.00920245398773,3,326,.320143884892,89,278,278,18,0,0,0,.25,.176035502959,.337278106509,0
 ,48,113,012702,2,481130127022,Block Group 2,G5030,S,523322,0,+32.8385616,-096.6759674,.202006598092,481130127022,13348,481130127022,1607,816,22,0,0, , , ,438,22,1147,0,378,851,285,756,241,526,.265319426336,1534,1127,.176600441501,80,453,.0911764705882,31,340,.10460251046,75,717,.216335540839,98,453,453,88,0,0,0,.272557560672,.0136901057872,.235220908525,0
 ,48,113,012800,6,481130128006,Block Group 6,G5030,S,557219,0,+32.8617126,-096.6778335,.215090325645,481130128006,13355,481130128006,778,762,4,0,0, , , ,295,4,479,0,467,504,70,274,22,92,.0424164524422,778,745,.0397350993377,12,302,0,0,203,0,0,513,0,0,302,302,40,0,0,0,.379177377892,.00514138817481,.600257069409,0
 ,48,113,016519,2,481130165192,Block Group 2,G5030,S,1196535,0,+32.6535439,-096.9385604,.461888865099,481130165192,13818,481130165192,1217,1023,155,0,0, , , ,462,149,593,6,561,593,214,624,109,323,.0891089108911,1212,1104,.088161209068,35,397,.0252100840336,9,357,.0837696335079,48,573,.186397984887,74,397,397,20,0,0,0,.379622021364,.127362366475,.460969597371,0
 ,48,113,016606,1,481130166061,Block Group 1,G5030,S,1453151,6964,+32.6371127,-096.8843163,.563637638082,481130166061,13832,481130166061,2671,696,1965,0,0, , , ,309,1826,533,139,387,1015,223,1656,252,475,.160614002246,2671,2242,.171428571429,216,1260,.154901960784,79,510,.0493096646943,75,1521,.0452380952381,57,1260,1260,32,0,0,0,.115687008611,.735679520779,.144889554474,0
 ,48,113,002000,5,481130020005,Block Group 5,G5030,S,168541,0,+32.7558166,-096.8141917,.0650593119229,481130020005,12792,481130020005,1173,867,119,0,0, , , ,67,104,1002,15,800,896,107,277,84,191,.0262467191601,1143,1113,.375796178344,177,471,0,0,159,.0929919137466,69,742,.203821656051,96,471,471,265,0,1,0,.0571184995737,.101449275362,.682011935209,0
 ,48,113,002200,2,481130022002,Block Group 2,G5030,S,759330,2154,+32.7881643,-096.7771851,.293940986582,481130022002,12796,481130022002,472,422,0,32,0, , , ,351,0,79,0,71,238,18,234,14,32,.53711790393,458,212,.202166064982,56,277,0,0,79,0,0,333,0,0,277,277,0,18,0,0,.743644067797,0,.150423728814,0
 ,48,113,002400,1,481130024001,Block Group 1,G5030,S,267304,0,+32.7972310,-096.7590026,.103183167342,481130024001,12797,481130024001,1046,749,120,122,0, , , ,68,120,736,0,681,615,149,431,129,278,.0358208955224,1005,969,.275618374558,78,283,.181347150259,35,193,.0802603036876,37,461,.109540636042,31,283,283,24,24,0,0,.0650095602294,.114722753346,.651051625239,0
 ,48,113,002400,3,481130024003,Block Group 3,G5030,S,278650,0,+32.7960642,-096.7546801,.10756226638,481130024003,12799,481130024003,1133,879,0,22,0, , , ,31,0,1102,0,848,595,217,538,233,450,.140335392763,1133,974,.340517241379,79,232,0,0,219,.0744416873449,30,403,.530172413793,123,232,232,61,0,0,0,.027360988526,0,.748455428067,0
 ,48,113,002500,2,481130025002,Block Group 2,G5030,S,614923,0,+32.7871241,-096.7409172,.23736765691,481130025002,12801,481130025002,1312,968,236,30,0, , , ,137,236,919,0,831,602,201,710,184,385,.129601226994,1304,1135,.409448818898,156,381,.0869565217391,24,276,.222429906542,119,535,.341207349081,130,381,381,77,0,0,0,.104420731707,.17987804878,.633384146341,0
 ,48,113,002500,3,481130025003,Block Group 3,G5030,S,820298,0,+32.7867447,-096.7494752,.316644891612,481130025003,12802,481130025003,890,702,111,0,0, , , ,5,111,774,0,697,490,132,400,92,224,.0157303370787,890,876,.270358306189,83,307,.101382488479,22,217,.20479704797,111,542,.117263843648,36,307,307,94,0,0,0,.00561797752809,.124719101124,.783146067416,0
 ,48,113,002500,4,481130025004,Block Group 4,G5030,S,854120,0,+32.7870776,-096.7598608,.329701184102,481130025004,12803,481130025004,1318,897,330,29,56, , , ,35,316,905,14,862,700,219,618,174,393,.124613003096,1292,1131,.235576923077,98,416,.03515625,9,256,.129175946548,58,449,.420673076923,175,416,416,99,6,0,0,.0265553869499,.250379362671,.65402124431,0
 ,48,113,005700,1,481130057001,Block Group 1,G5030,S,910059,0,+32.6905060,-096.7958975,.351299935908,481130057001,12886,481130057001,1079,131,864,27,0, , , ,0,851,219,13,131,557,109,522,174,283,.0250231696015,1079,1052,.273936170213,103,376,.0504201680672,12,238,.122015915119,46,377,.31914893617,120,376,376,20,0,0,0,0,.800741427247,.12140871177,0
 ,48,113,005901,1,481130059011,Block Group 1,G5030,S,536906,0,+32.7039545,-096.8109444,.207254966065,481130059011,12890,481130059011,924,383,534,0,0, , , ,0,534,390,0,383,477,75,447,125,200,.222943722944,924,718,.258522727273,91,352,.21,42,200,.125984251969,48,381,.286931818182,101,352,352,78,0,0,0,0,.577922077922,.414502164502,0
 ,48,113,005901,2,481130059012,Block Group 2,G5030,S,593138,0,+32.6952856,-096.8120601,.228962637309,481130059012,12891,481130059012,700,283,417,0,0, , , ,6,417,277,0,277,334,141,366,41,182,.0414285714286,700,671,.332103321033,90,271,.279220779221,43,154,.0923076923077,18,195,.151291512915,41,271,271,32,0,0,0,.00857142857143,.595714285714,.395714285714,0
 ,48,113,005901,3,481130059013,Block Group 3,G5030,S,371503,0,+32.6956676,-096.8063656,.143407354095,481130059013,12892,481130059013,767,0,731,0,0, , , ,0,731,12,0,0,341,62,426,39,101,.00912646675359,767,760,.306501547988,99,323,0,0,210,.0909090909091,32,352,.164086687307,53,323,323,0,0,0,0,0,.953063885267,0,0
 ,48,113,005901,5,481130059015,Block Group 5,G5030,S,600443,0,+32.6861843,-096.8095078,.231782528457,481130059015,12894,481130059015,637,152,435,0,0, , , ,0,435,198,0,152,277,124,360,78,202,.0847723704867,637,583,.241025641026,47,195,.075,9,120,.190677966102,45,236,.523076923077,102,195,195,26,0,0,0,0,.682888540031,.238618524333,0
 ,48,113,005901,6,481130059016,Block Group 6,G5030,S,440970,0,+32.6864128,-096.8017163,.170222330561,481130059016,12895,481130059016,888,87,794,0,0, , , ,0,794,94,0,87,444,122,444,116,238,.105855855856,888,794,.12292358804,37,301,.208530805687,44,211,.0454545454545,11,242,.21926910299,66,301,301,18,0,0,0,0,.894144144144,.097972972973,0
 ,48,113,005902,2,481130059022,Block Group 2,G5030,S,1375473,0,+32.6928801,-096.8186826,.530959189069,481130059022,12897,481130059022,2720,345,2278,5,0, , , ,189,2269,243,9,156,1062,260,1658,303,563,.138745387454,2710,2334,.343313373253,344,1002,.299817184644,164,547,.151253241141,175,1157,.2375249501,238,1002,1002,8,0,0,0,.0694852941176,.8375,.0573529411765,0
 ,48,113,006001,2,481130060012,Block Group 2,G5030,S,490340,0,+32.7083324,-096.8337115,.189279659853,481130060012,12899,481130060012,1718,956,427,0,0, , , ,36,427,1255,0,920,890,266,828,169,435,.0267753201397,1718,1672,.194805194805,105,539,.122340425532,46,376,.0689252336449,59,856,.241187384045,130,539,539,167,0,0,0,.0209545983702,.248544819558,.535506402794,0
 ,48,113,006002,2,481130060022,Block Group 2,G5030,S,308147,0,+32.7011199,-096.8322575,.118949976846,481130060022,12902,481130060022,1173,785,135,149,0, , , ,554,135,305,0,231,674,137,499,32,169,.318377911993,1159,790,.349030470914,126,361,.0404858299595,10,247,.128731343284,69,536,.0720221606648,26,361,361,0,38,0,0,.472293265132,.115089514066,.196930946292,0
 ,48,113,008000,2,481130080002,Block Group 2,G5030,S,680485,0,+32.8370514,-096.7389207,.262673591416,481130080002,13051,481130080002,796,707,0,89,0, , , ,707,0,0,0,0,345,74,451,130,204,.0577889447236,796,750,0,0,335,0,0,227,0,0,368,.0388059701493,13,335,335,0,0,0,0,.888190954774,0,0,0
 ,48,113,008000,3,481130080003,Block Group 3,G5030,S,566285,0,+32.8345179,-096.7477781,.218591658469,481130080003,13052,481130080003,1101,1017,0,24,0, , , ,924,0,107,0,93,538,174,563,161,335,.0449541284404,1090,1041,0,0,406,.0348837209302,12,344,.0637450199203,32,502,.0369458128079,15,406,406,0,0,0,0,.839237057221,0,.0844686648501,0
 ,48,113,008000,5,481130080005,Block Group 5,G5030,S,706790,0,+32.8236601,-096.7444395,.272828764188,481130080005,13054,481130080005,1107,1062,0,23,0, , , ,1011,0,51,0,51,542,114,565,176,290,.0948509485095,1107,1002,0,0,381,.025078369906,8,319,0,0,635,0,0,381,381,0,0,0,0,.913279132791,0,.0460704607046,0
 ,48,113,008100,2,481130081002,Block Group 2,G5030,S,930432,0,+32.8269158,-096.7015172,.359155511877,481130081002,13057,481130081002,990,990,0,0,0, , , ,956,0,34,0,34,456,97,534,170,267,.274074074074,945,686,.0826666666667,31,375,0,0,269,0,0,316,.088,33,375,375,0,0,0,0,.965656565657,0,.0343434343434,0
 ,48,113,008100,5,481130081005,Block Group 5,G5030,S,565249,0,+32.8237060,-096.7091606,.218192148879,481130081005,13060,481130081005,572,515,7,0,0, , , ,497,7,68,0,18,142,27,430,75,102,.0646853146853,572,535,.0411392405063,13,316,.21897810219,30,137,.0893371757925,31,347,.0411392405063,13,316,316,0,0,0,0,.868881118881,.0122377622378,.0314685314685,0
 ,48,113,012800,4,481130128004,Block Group 4,G5030,S,648529,0,+32.8597858,-096.6875642,.250336688211,481130128004,13353,481130128004,1188,1076,30,0,0, , , ,915,30,243,0,161,620,160,568,121,281,.118820468343,1153,1016,.0882352941176,36,408,0,0,260,.0270833333333,13,480,0,0,408,408,0,0,0,0,.770202020202,.0252525252525,.135521885522,0
 ,48,113,013804,1,481130138041,Block Group 1,G5030,S,959406,0,+32.9191988,-096.8682938,.370334559617,481130138041,13501,481130138041,659,587,12,8,0, , , ,520,0,122,12,67,344,74,315,45,119,.12746585736,659,575,.031007751938,8,258,.045197740113,8,177,.0503778337531,20,397,.0736434108527,19,258,258,0,0,0,0,.789074355083,.0182094081942,.101669195751,0
 ,48,113,016701,3,481130167013,Block Group 3,G5030,S,568856,0,+32.6640282,-096.7629243,.21959026666,481130167013,13885,481130167013,1532,0,1532,0,0, , , ,0,1532,0,0,0,674,250,858,98,348,.0319843342037,1532,1483,.151051625239,79,523,.0989847715736,39,394,.16717791411,109,652,.122370936902,64,523,523,0,0,0,0,0,1,0,0
